SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
MA05PF0022,06/06/2012 13:00,,99,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,06/06/2012 13:00,,1.14,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
MA05PF0022,06/06/2012 13:00,,1.15,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
MA05PF0022,06/06/2012 13:00,<,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.04,,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.013,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
MA05PF0022,06/06/2012 13:00,,0.066,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05PF0022,06/06/2012 13:00,,43.4,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05PF0022,06/06/2012 13:00,,211,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.106,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.244,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.04,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.138,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05PF0022,06/06/2012 13:00,,1.35,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,1.29,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,3.57,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,06/06/2012 13:00,,1.21,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05PF0022,06/06/2012 13:00,,9.56,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.162,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.153,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.7,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.78,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.069,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,06/06/2012 13:00,,0.356,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,06/06/2012 13:00,,6.95,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,06/06/2012 13:00,,0.021,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.007,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.8,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,06/06/2012 13:00,,2.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05PF0022,06/06/2012 13:00,,4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,06/06/2012 13:00,,1.17,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,1.5,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.1,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.09,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.012,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05PF0022,06/06/2012 13:00,,2.22,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,06/06/2012 13:00,,23.5,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,23.7,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,3.36,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.004,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.004,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,4.4,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05PF0022,06/06/2012 13:00,,3.96,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,06/06/2012 13:00,,0.0887,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.0973,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,0.363,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.673,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05PF0022,06/06/2012 13:00,,2.2,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05PF0022,06/06/2012 13:00,,0.9,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05PF0022,12/07/2012 12:20,,38,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,12/07/2012 12:20,,78.6,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,251,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.012,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.057,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.054,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.77,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.87,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
MA05PF0022,12/07/2012 12:20,,9.62,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,11,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.008,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.014,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.003,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.012,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
MA05PF0022,12/07/2012 12:20,,7,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,7.1,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.009,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.007,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,12.2,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,12/07/2012 12:20,,8.85,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.363,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,12/07/2012 12:20,,1.66,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.19,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.47,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.045,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.13,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
MA05PF0022,12/07/2012 12:20,,100,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,12/07/2012 12:20,,1.19,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,1.3,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.03,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,12/07/2012 12:20,<,0.01,0.01,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.021,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
MA05PF0022,12/07/2012 12:20,,0.07,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05PF0022,12/07/2012 12:20,,82,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05PF0022,12/07/2012 12:20,,273,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.161,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.353,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.071,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.2,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05PF0022,12/07/2012 12:20,,1.26,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,1.37,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,3.61,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,12/07/2012 12:20,,1.8,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,13.3,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.164,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.164,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.71,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.91,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.059,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,12/07/2012 12:20,,0.389,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,12/07/2012 12:20,,7.09,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,12/07/2012 12:20,,0.028,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.013,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.86,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,12/07/2012 12:20,,3.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05PF0022,12/07/2012 12:20,,5.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,12/07/2012 12:20,,1.31,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,1.69,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.09,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.1,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.003,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05PF0022,12/07/2012 12:20,,2.81,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,12/07/2012 12:20,,23.1,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,23.5,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,3.69,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.004,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.006,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,6.8,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05PF0022,12/07/2012 12:20,,6.15,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,12/07/2012 12:20,,0.092,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.105,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,0.462,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05PF0022,12/07/2012 12:20,,0.827,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05PF0022,12/07/2012 12:20,,3.1,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05PF0022,12/07/2012 12:20,,1.4,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05PF0022,16/08/2012 11:10,,40.7,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,16/08/2012 11:10,,102,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,259,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.032,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.074,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.071,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.99,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
MA05PF0022,16/08/2012 11:10,,1.1,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
MA05PF0022,16/08/2012 11:10,,10.1,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,11.8,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.009,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.015,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.002,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.005,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
MA05PF0022,16/08/2012 11:10,,5.8,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,6.8,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.01,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.006,,,107911,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,12.3,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
MA05PF0022,16/08/2012 11:10,,9.74,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.506,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
MA05PF0022,16/08/2012 11:10,,1.9,,,108311,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.22,,,107950,UG/L,CHROMIUM DISSOLVED,CHROME DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.48,,,107914,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.054,,,107949,UG/L,COBALT DISSOLVED,COBALT DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.131,,,107913,UG/L,COBALT TOTAL,COBALT TOTAL,P
MA05PF0022,16/08/2012 11:10,,100,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
MA05PF0022,16/08/2012 11:10,,1.2,,,107952,UG/L,COPPER DISSOLVED,CUIVRE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,1.32,,,107916,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.022,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
MA05PF0022,16/08/2012 11:10,<,0.01,0.01,,108310,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.027,,,107954,UG/L,"GALLIUM, DISSOLVED - GA","GALLIUM, DISSOUS - GA",P
MA05PF0022,16/08/2012 11:10,,0.074,,,107918,UG/L,"GALLIUM, TOTAL","GALLIUM, TOTAL",P
MA05PF0022,16/08/2012 11:10,,101,,,107953,UG/L,IRON DISSOLVED,FER DISSOUS,P
MA05PF0022,16/08/2012 11:10,,292,,,107917,UG/L,IRON TOTAL,FER TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.195,,,107955,UG/L,LANTHANUM DISSOLVED,LANTHANE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.378,,,107919,UG/L,LANTHANUM TOTAL,LANTHANE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.081,,,107961,UG/L,LEAD DISSOLVED,PLOMB DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.207,,,107925,UG/L,LEAD TOTAL,PLOMB TOTAL,P
MA05PF0022,16/08/2012 11:10,,1.34,,,107956,UG/L,LITHIUM DISSOLVED,LITHIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,1.5,,,107920,UG/L,LITHIUM TOTAL,LITHIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,3.5,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
MA05PF0022,16/08/2012 11:10,,2.17,,,107957,UG/L,MANGANESE DISSOLVED,MANGANÈSE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,13.1,,,107921,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.169,,,107958,UG/L,MOLYBDENUM DISSOLVED,MOLYBDÈNE DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.179,,,107922,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.75,,,107960,UG/L,NICKEL DISSOLVED,NICKEL DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.92,,,107924,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.084,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
MA05PF0022,16/08/2012 11:10,,0.39,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
MA05PF0022,16/08/2012 11:10,,7.97,,,109026,PH,PH (FIELD),PH (TERRAIN),P
MA05PF0022,16/08/2012 11:10,,0.031,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.011,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
MA05PF0022,16/08/2012 11:10,,1,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
MA05PF0022,16/08/2012 11:10,,4.2,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
MA05PF0022,16/08/2012 11:10,,5.8,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
MA05PF0022,16/08/2012 11:10,,1.51,,,107964,UG/L,RUBIDIUM DISSOLVED,RUBIDIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,1.85,,,107928,UG/L,RUBIDIUM TOTAL,RUBIDIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.09,,,107966,UG/L,SELENIUM DISSOLVED,SÉLÉNIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.09,,,107930,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.001,,,107940,UG/L,SILVER DISSOLVED,ARGENT DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.003,,,107904,UG/L,SILVER TOTAL,ARGENT TOTAL,P
MA05PF0022,16/08/2012 11:10,,2.77,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
MA05PF0022,16/08/2012 11:10,,23,,,107968,UG/L,STRONTIUM DISSOLVED,STRONTIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,23.7,,,107932,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,4.48,,,108312,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.004,,,107970,UG/L,THALLIUM DISSOLVED,THALLIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.007,,,107934,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,6.9,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
MA05PF0022,16/08/2012 11:10,,6.17,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
MA05PF0022,16/08/2012 11:10,,0.0956,,,107971,UG/L,URANIUM DISSOLVED,URANIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.111,,,107935,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,0.535,,,107972,UG/L,VANADIUM DISSOLVED,VANADIUM DISSOUS,P
MA05PF0022,16/08/2012 11:10,,0.848,,,107936,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
MA05PF0022,16/08/2012 11:10,,7.2,,,107975,UG/L,ZINC DISSOLVED,ZINC DISSOUS,P
MA05PF0022,16/08/2012 11:10,,1.2,,,107939,UG/L,ZINC TOTAL,ZINC TOTAL,P
MA05PF0022,13/09/2012 10:30,,42,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
MA05PF0022,13/09/2012 10:30,,95.4,,,107941,UG/L,ALUMINUM DISSOLVED,ALUMINIUM DISSOUS,P
MA05PF0022,13/09/2012 10:30,,347,,,107905,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
MA05PF0022,13/09/2012 10:30,,0.008,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
MA05PF0022,13/09/2012 10:30,,0.076,,,107965,UG/L,ANTIMONY DISSOLVED,ANTIMOINE DISSOUS,P
MA05PF0022,13/09/2012 10:30,,0.076,,,107929,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
MA05PF0022,13/09/2012 10:30,,1.09,,,107942,UG/L,ARSENIC DISSOLVED,ARSENIC DISSOUS,P
MA05PF0022,13/09/2012 10:30,,1.19,,,107906,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
MA05PF0022,13/09/2012 10:30,,9.76,,,107944,UG/L,BARIUM DISSOLVED,BARYUM DISSOUS,P
MA05PF0022,13/09/2012 10:30,,12.3,,,107908,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
MA05PF0022,13/09/2012 10:30,,0.008,,,107945,UG/L,BERYLLIUM DISSOLVED,BÉRYLLIUM DISSOUS,P
MA05PF0022,13/09/2012 10:30,,0.018,,,107909,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
MA05PF0022,13/09/2012 10:30,,0.002,,,107946,UG/L,BISMUTH DISSOLVED,BISMUTH DISSOUS,P
MA05PF0022,13/09/2012 10:30,,0.004,,,107910,UG/L,BISMUTH TOTAL,BISMUTH TOTAL,P
MA05PF0022,13/09/2012 10:30,,5.6,,,107943,UG/L,BORON DISSOLVED,BORE DISSOUS,P
MA05PF0022,13/09/2012 10:30,,5.4,,,107907,UG/L,BORON TOTAL,BORE TOTAL,P
MA05PF0022,13/09/2012 10:30,,0.005,,,107947,UG/L,CADMIUM DISSOLVED,CADMIUM DISSOUS,P
