SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
NB01AR0021,08/01/2013 12:00,<,0.01,,,110253,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0021,08/01/2013 12:00,<,0.05,,,110254,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0021,08/01/2013 12:00,,1.06,,,110255,UG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0021,08/01/2013 12:00,,1.1,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,08/01/2013 12:00,,2.9,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0021,08/01/2013 12:00,,0.08,,,110256,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0021,08/01/2013 12:00,,0.32,,,110257,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0021,08/01/2013 12:00,,3.8,,,110258,UG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0021,05/03/2013 12:30,,11.74,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,05/03/2013 12:30,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,05/03/2013 12:30,,112.8,,,103365,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.04,,,110241,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.42,,,110242,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NB01AR0021,05/03/2013 12:30,,5.7,,,110259,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0021,05/03/2013 12:30,<,0.01,,,110243,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,<,10,,,110260,UG/L,BORON TOTAL,BORE TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.03,,,110244,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,4.15,,,110261,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,7.3,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,05/03/2013 12:30,,4.56,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,05/03/2013 12:30,,0.2,,,110245,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.05,,,110246,UG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0021,05/03/2013 12:30,,50,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,05/03/2013 12:30,,0.42,,,110247,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.07,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,05/03/2013 12:30,,0.16,,,110262,MG/L,IRON TOTAL,FER TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.13,,,110248,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.68,,,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,24.1,,,110264,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.11,,,110249,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.24,,,110250,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.29,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,05/03/2013 12:30,,7.12,,,10301,PH,PH,PH,P
NB01AR0021,05/03/2013 12:30,,0.02,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.7,,,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.05,,,110251,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,<,0.01,,,110252,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0021,05/03/2013 12:30,,5.68,,,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,54.1,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,05/03/2013 12:30,,19.1,,,110267,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,5.44,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,05/03/2013 12:30,<,0.01,,,110253,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,<,0.05,,,110254,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0021,05/03/2013 12:30,,1.16,,,110255,UG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0021,05/03/2013 12:30,,1.1,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,05/03/2013 12:30,,0.08,,,110256,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,0.3,,,110257,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0021,05/03/2013 12:30,,3.54,,,110258,UG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0021,30/04/2013 11:40,,7.78,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,30/04/2013 11:40,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,30/04/2013 11:40,,93.9,,,103365,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.03,,,110241,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.27,,,110242,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NB01AR0021,30/04/2013 11:40,,4.3,,,110259,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.01,,,110243,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,<,10,,,110260,UG/L,BORON TOTAL,BORE TOTAL,P
NB01AR0021,30/04/2013 11:40,<,0.02,,,110244,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,3.11,,,110261,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,7.4,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,30/04/2013 11:40,,2.89,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,30/04/2013 11:40,,0.28,,,110245,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.04,,,110246,UG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0021,30/04/2013 11:40,,60,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,30/04/2013 11:40,,40,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0021,30/04/2013 11:40,,0.43,,,110247,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.03,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,30/04/2013 11:40,,0.13,,,110262,MG/L,IRON TOTAL,FER TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.11,,,110248,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.57,,,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,22.8,,,110264,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.07,,,110249,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.88,,,110250,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.25,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,30/04/2013 11:40,,10.97,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0021,30/04/2013 11:40,,101.1,,,110003,% SAT,OXYGEN DISSOLVED % SATURATN.,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0021,30/04/2013 11:40,,7.19,,,10301,PH,PH,PH,P
NB01AR0021,30/04/2013 11:40,,6.83,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0021,30/04/2013 11:40,,0.015,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.5,,,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.05,,,110251,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,<,0.01,,,110252,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0021,30/04/2013 11:40,,3.66,,,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,38.2,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,30/04/2013 11:40,,14.6,,,110267,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,3.57,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,30/04/2013 11:40,,11.63,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE EAU (TERRAIN),P
NB01AR0021,30/04/2013 11:40,<,0.01,,,110253,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,<,0.05,,,110254,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.99,,,110255,UG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0021,30/04/2013 11:40,,1,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,30/04/2013 11:40,,0.8,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0021,30/04/2013 11:40,,0.06,,,110256,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,0.24,,,110257,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0021,30/04/2013 11:40,,1.96,,,110258,UG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0021,17/06/2013 12:00,,7.45,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,17/06/2013 12:00,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,17/06/2013 12:00,,113.1,,,103365,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.04,,,110241,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.47,,,110242,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NB01AR0021,17/06/2013 12:00,,4,,,110259,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.02,,,110243,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,<,10,,,110260,UG/L,BORON TOTAL,BORE TOTAL,P
NB01AR0021,17/06/2013 12:00,<,0.02,,,110244,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,3.1,,,110261,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,9.9,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,17/06/2013 12:00,,2.04,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,17/06/2013 12:00,,0.22,,,110245,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.07,,,110246,UG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0021,17/06/2013 12:00,,73,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,17/06/2013 12:00,,33.1,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0021,17/06/2013 12:00,,0.43,,,110247,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.02,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,17/06/2013 12:00,,0.23,,,110262,MG/L,IRON TOTAL,FER TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.15,,,110248,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.56,,,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,36,,,110264,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.1,,,110249,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.37,,,110250,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.37,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,17/06/2013 12:00,,9.18,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0021,17/06/2013 12:00,,98.2,,,110003,% SAT,OXYGEN DISSOLVED % SATURATN.,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0021,17/06/2013 12:00,,7.06,,,10301,PH,PH,PH,P
NB01AR0021,17/06/2013 12:00,,6.33,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0021,17/06/2013 12:00,,0.015,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,17/06/2013 12:00,<,0.4,,,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.04,,,110251,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,<,0.01,,,110252,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0021,17/06/2013 12:00,,2.66,,,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,30.2,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,17/06/2013 12:00,,15.6,,,110267,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,2.19,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,17/06/2013 12:00,,18.62,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE EAU (TERRAIN),P
NB01AR0021,17/06/2013 12:00,<,0.01,,,110253,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,<,0.05,,,110254,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0021,17/06/2013 12:00,,1.62,,,110255,UG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0021,17/06/2013 12:00,,1.4,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,17/06/2013 12:00,,0.1,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0021,17/06/2013 12:00,,0.08,,,110256,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,0.33,,,110257,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0021,17/06/2013 12:00,,1.47,,,110258,UG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0021,26/08/2013 11:30,,9.8,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,26/08/2013 11:30,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,26/08/2013 11:30,,99,,,103365,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.04,,,110241,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.63,,,110242,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NB01AR0021,26/08/2013 11:30,,7,,,110259,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.01,,,110243,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,<,10,,,110260,UG/L,BORON TOTAL,BORE TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.02,,,110244,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,4.36,,,110261,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,10,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,26/08/2013 11:30,,4.1,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,26/08/2013 11:30,,0.2,,,110245,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.05,,,110246,UG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0021,26/08/2013 11:30,,75,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,26/08/2013 11:30,,53.5,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0021,26/08/2013 11:30,,0.39,,,110247,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.06,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,26/08/2013 11:30,,0.25,,,110262,MG/L,IRON TOTAL,FER TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.11,,,110248,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.72,,,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,49.1,,,110264,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.12,,,110249,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.35,,,110250,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.48,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,26/08/2013 11:30,,8.9,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0021,26/08/2013 11:30,,102.1,,,110003,% SAT,OXYGEN DISSOLVED % SATURATN.,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0021,26/08/2013 11:30,,7.13,,,10301,PH,PH,PH,P
NB01AR0021,26/08/2013 11:30,,6.86,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0021,26/08/2013 11:30,,0.02,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.6,,,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.07,,,110251,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,<,0.01,,,110252,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0021,26/08/2013 11:30,,5.59,,,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,52,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,26/08/2013 11:30,,21.7,,,110267,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,5.38,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,26/08/2013 11:30,,22.13,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE EAU (TERRAIN),P
NB01AR0021,26/08/2013 11:30,<,0.01,,,110253,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,<,0.05,,,110254,UG/L,TIN TOTAL,ÉTAIN TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.94,,,110255,UG/L,TITANIUM TOTAL,TITANE TOTAL,P
NB01AR0021,26/08/2013 11:30,,1,,,2073,JTU,TURBIDITY,TURBIDITÉ,P
NB01AR0021,26/08/2013 11:30,,0.7,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
NB01AR0021,26/08/2013 11:30,,0.08,,,110256,UG/L,URANIUM TOTAL,URANIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,0.29,,,110257,UG/L,VANADIUM TOTAL,VANADIUM TOTAL,P
NB01AR0021,26/08/2013 11:30,,1.95,,,110258,UG/L,ZINC TOTAL,ZINC TOTAL,P
NB01AR0021,22/10/2013 12:00,,10.7,,,10110,MG/L,ALKALINITY GRAN CACO3,ALCALINITÉ GRAN CACO3,P
NB01AR0021,22/10/2013 12:00,<,20,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
NB01AR0021,22/10/2013 12:00,,74.8,,,103365,UG/L,ALUMINUM TOTAL,ALUMINIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.04,,,110241,UG/L,ANTIMONY TOTAL,ANTIMOINE TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.44,,,110242,UG/L,ARSENIC TOTAL,ARSENIC TOTAL,P
NB01AR0021,22/10/2013 12:00,,5.5,,,110259,UG/L,BARIUM TOTAL,BARYUM TOTAL,P
NB01AR0021,22/10/2013 12:00,<,0.01,,,110243,UG/L,BERYLLIUM TOTAL,BÉRYLLIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,<,10,,,110260,UG/L,BORON TOTAL,BORE TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.02,,,110244,UG/L,CADMIUM TOTAL,CADMIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,4.05,,,110261,MG/L,CALCIUM TOTAL,CALCIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,8.3,,,6010,MG/L,CARBON TOTAL ORGANIC,CARBONE ORGANIQUE TOTAL,P
NB01AR0021,22/10/2013 12:00,,3.68,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
NB01AR0021,22/10/2013 12:00,,0.16,,,110245,UG/L,CHROMIUM TOTAL,CHROME TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.04,,,110246,UG/L,COBALT TOTAL,COBALT TOTAL,P
NB01AR0021,22/10/2013 12:00,,54,,,110707,HZN UNITS,COLOUR APPARENT,COULEUR APPARENTE,P
NB01AR0021,22/10/2013 12:00,,49.8,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
NB01AR0021,22/10/2013 12:00,,0.42,,,110247,UG/L,COPPER TOTAL,CUIVRE TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.04,,,7315,MG/L,DISSOLVED NITROGEN NITRATE,AZOTE DISSOUS NITRATES,P
NB01AR0021,22/10/2013 12:00,,0.19,,,110262,MG/L,IRON TOTAL,FER TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.12,,,110248,UG/L,LEAD TOTAL,PLOMB TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.65,,,110263,MG/L,MAGNESIUM TOTAL,MAGNÉSIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,31.8,,,110264,UG/L,MANGANESE TOTAL,MANGANÈSE TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.09,,,110249,UG/L,MOLYBDENUM TOTAL,MOLYBDÈNE TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.27,,,110250,UG/L,NICKEL TOTAL,NICKEL TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.34,,,110240,MG/L,NITROGEN TOTAL,AZOTE TOTAL,P
NB01AR0021,22/10/2013 12:00,,10.54,,,110002,MG/L,OXYGEN DISSOLVED,OXYGÈNE DISSOUS,P
NB01AR0021,22/10/2013 12:00,,99.6,,,110003,% SAT,OXYGEN DISSOLVED % SATURATN.,OXYGÈNE DISSOUS % SATURATION,P
NB01AR0021,22/10/2013 12:00,,7.2,,,10301,PH,PH,PH,P
NB01AR0021,22/10/2013 12:00,,6.87,,,109026,PH,PH (FIELD),PH (TERRAIN),P
NB01AR0021,22/10/2013 12:00,,0.016,,,110238,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.7,,,110265,MG/L,POTASSIUM TOTAL,POTASSIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,0.07,,,110251,UG/L,SELENIUM TOTAL,SÉLÉNIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,<,0.01,,,110252,UG/L,SILVER TOTAL,ARGENT TOTAL,P
NB01AR0021,22/10/2013 12:00,,5.05,,,110266,MG/L,SODIUM TOTAL,SODIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,49.3,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
NB01AR0021,22/10/2013 12:00,,20.1,,,110267,UG/L,STRONTIUM TOTAL,STRONTIUM TOTAL,P
NB01AR0021,22/10/2013 12:00,,5.29,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
NB01AR0021,22/10/2013 12:00,,12.83,,,109028,DEG C,TEMPERATURE WATER (FIELD),TEMPÉRATURE EAU (TERRAIN),P
NB01AR0021,22/10/2013 12:00,<,0.01,,,110253,UG/L,THALLIUM TOTAL,THALLIUM TOTAL,P
